File number,Character,Type,Line,Character ID,Type,shr,Value ,Base Value,,,
03417,Fuyuhiko,Trial 6,Why did someone like you suddenly show up?,7,6,0,32,32,,,
03418,Fuyuhiko,Trial 6,"I remember hearing that they're dangerous guys who were responsible for terrorism, coup d'etats, wars...",7,6,0,33,33,,,
03419,Fuyuhiko,Trial 6,We're... part of a dangerous group like that?,7,6,0,34,34,,,
03420,Fuyuhiko,Trial 6,Don't mess with us! Why do we have to be treated like the bad guys?,7,6,0,35,35,,,
03421,Fuyuhiko,Trial 6,How can you say we did all that?,7,6,0,36,36,,,
03422,Fuyuhiko,Trial 6,Wh-what did you say?,7,6,0,37,37,,,
03423,Fuyuhiko,Trial 6,"Th-that's just a bullshit story, that's obviously bullshit!",7,6,0,38,38,,,
03424,Fuyuhiko,Trial 6,So you're saying this was like a test?,7,6,0,39,39,,,
03425,Fuyuhiko,Trial 6,"H-hey, what happens to the people whose avatars died?",7,6,0,40,40,,,
03426,Fuyuhiko,Trial 6,God dammit!,7,6,0,41,41,,,
03427,Fuyuhiko,Trial 6,God damn fucking shit!,7,6,0,42,42,,,
03428,Fuyuhiko,Trial 6,"But still, is it really okay to sacrific the others just to save ourselves?",7,6,0,43,43,,,
03429,Fuyuhiko,Trial 6,"It's fine to trust him, right?",7,6,0,44,44,,,
03430,Fuyuhiko,Trial 6,"Why are you surprised? It's a computer program so everything's possible, right?",7,6,0,45,45,,,
03431,Fuyuhiko,Trial 6,What are you doing? Why 'd you show us a fake member of the Future Foundation?,7,6,0,46,46,,,
03432,Fuyuhiko,Trial 6,What game? This game is already over!,7,6,0,47,47,,,
03433,Fuyuhiko,Trial 6,I-I know everything goes here. But this? This is clearly not fucking okay!,7,6,0,48,48,,,
03434,Fuyuhiko,Trial 6,She said it anyway!,7,6,0,49,49,,,
03435,Fuyuhiko,Trial 6,W-we have to deal with this thing?,7,6,0,50,50,,,
03436,Fuyuhiko,Trial 6,"Wait, what?",7,6,0,51,51,,,
03437,Fuyuhiko,Trial 6,"Did you say ""Junko Enoshima""? Isn't she dead?",7,6,0,52,52,,,
03438,Fuyuhiko,Trial 6,R-resurrect?,7,6,0,53,53,,,
03439,Fuyuhiko,Trial 6,"Hey, are-are you serious? Can you really do that?",7,6,0,54,54,,,
03440,Fuyuhiko,Trial 6,Who cares about that? Are you serious when you say that everyone who died will come back to life?,7,6,0,55,55,,,
03441,Fuyuhiko,Trial 6,"Hey, enough with this pointless crap! Are you seriously gonna resurrect everyone who died?",7,6,0,56,56,,,
03442,Fuyuhiko,Trial 6,"Fine, I won't worry about it.",7,6,0,57,57,,,
03443,Fuyuhiko,Trial 6,"Who fucking cares about logic? As long as everyone who died comes back to life, that's good enough!",7,6,0,58,58,,,
03444,Fuyuhiko,Trial 6,"Anything goes in this world. You've seen that happened so many times already, right?",7,6,0,59,59,,,
03445,Fuyuhiko,Trial 6,H-hold on a sec!,7,6,0,60,60,,,
03446,Fuyuhiko,Trial 6,"We're obviously going to get out of here! If it'll bring our dead friends back, it's all we can do.",7,6,0,61,61,,,
03447,Fuyuhiko,Trial 6,Plus everyone can go back together so there's no reason to hesitate!,7,6,0,62,62,,,
03448,Fuyuhiko,Trial 6,Don't worry about it. Everything's gonna be over once we press this!,7,6,0,63,63,,,
03449,Fuyuhiko,Trial 6,I-it doesn't matter!,7,6,0,64,64,,,
03450,Fuyuhiko,Trial 6,"W-we can finally end this, you know? If we get out of here, it'll all resolve itself peacefully!",7,6,0,65,65,,,
03451,Fuyuhiko,Trial 6,"After all this, I can't let you get in the way.",7,6,0,66,66,,,
03452,Fuyuhiko,Trial 6,Huh?,7,6,0,67,67,,,
03453,Fuyuhiko,Trial 6,Wh-what the fuck?,7,6,0,68,68,,,
03454,Fuyuhiko,Trial 6,D-don't mess with me...,7,6,0,69,69,,,
03455,Fuyuhiko,Trial 6,"I said, don't fucking mess with me!",7,6,0,70,70,,,
03456,Fuyuhiko,Trial 6,How dare you look down on us?,7,6,0,71,71,,,
03457,Fuyuhiko,Trial 6,Don't fuck with me! What about our lives?,7,6,0,72,72,,,
03458,Fuyuhiko,Trial 6,Urgh!,7,6,0,73,73,,,
03459,Fuyuhiko,Trial 6,"I-I won't forgive you. I will never, ever fucking forgive you!",7,6,0,74,74,,,
03460,Fuyuhiko,Trial 6,"2,357 people? That's an outrageous number!",7,6,0,75,75,,,
03461,Fuyuhiko,Trial 6,Rhh!,7,6,0,76,76,,,
03462,Fuyuhiko,Trial 6,And that means even Junko can't stop it.,7,6,0,77,77,,,
03463,Fuyuhiko,Trial 6,Y-you totally saw through this suposedly hidden command?,7,6,0,78,78,,,
03464,Fuyuhiko,Trial 6,Th-the're's three of them here now?,7,6,0,79,79,,,
03465,Fuyuhiko,Trial 6,So you're saying we're gonna be deleted too.,7,6,0,80,80,,,
03466,Fuyuhiko,Trial 6,H-A-Are you fucking serious? Can't you do anything about it?,7,6,0,81,81,,,
03467,Fuyuhiko,Trial 6,W-we don't know anything about that past!,7,6,0,82,82,,,
03468,Fuyuhiko,Trial 6,That's not even an explanation!,7,6,0,83,83,,,
03469,Fuyuhiko,Trial 6,"Hey, don't tell me that's the reason you made us go through all this!",7,6,0,84,84,,,
03470,Fuyuhiko,Trial 6,D-don't go blaming us for this!,7,6,0,85,85,,,
03471,Fuyuhiko,Trial 6,...,7,6,0,86,86,,,
03472,Fuyuhiko,Trial 6,"If I recall, he's a super genius who's acquired many talents. He was even called the ""Ultimate Hope"", right?",7,6,0,87,87,,,
03473,Fuyuhiko,Trial 6,Why did the academy hide his existence?,7,6,0,88,88,,,
03474,Fuyuhiko,Trial 6,"Izuru is that Ultimate Hope, right? But Hajime is...",7,6,0,89,89,,,
03475,Fuyuhiko,Trial 6,In order to hide Izuru's identity...,7,6,0,90,90,,,
03476,Fuyuhiko,Trial 6,...was he hidden in the Reserve Course?,7,6,0,91,91,,,
03477,Fuyuhiko,Trial 6,D-different person? How is he different?,7,6,0,92,92,,,
03478,Fuyuhiko,Trial 6,H-hold on!,7,6,0,93,93,,,
03479,Fuyuhiko,Trial 6,No... I-I was just-!,7,6,0,94,94,,,
03480,Fuyuhiko,Trial 6,You're asking us?,7,6,0,95,95,,,
03481,Fuyuhiko,Trial 6,You might think I'm a fool but...,7,6,0,96,96,,,
03482,Fuyuhiko,Trial 6,...I want to see Peko one more time.,7,6,0,97,97,,,
03483,Fuyuhiko,Trial 6,This burden... Don't you dare make us shoulder it!,7,6,0,98,98,,,
03484,Fuyuhiko,Trial 6,I guess it's fine to stay like this for a while.,7,6,0,99,99,,,
03485,Fuyuhiko,Trial 6,I wanna see Peko one more time.,7,6,0,100,100,,,
03486,Fuyuhiko,Trial 6,I'm well aware it might be an act of suicide. There's no telling how this will play out.,7,6,0,101,101,,,
03487,Fuyuhiko,Trial 6,But...,7,6,0,102,102,,,
03488,Fuyuhiko,Trial 6,I-I heard her voice.,7,6,0,103,103,,,
03489,Fuyuhiko,Trial 6,"In fact, I think it was the first time she ever yelled at me.",7,6,0,104,104,,,
03490,Fuyuhiko,Trial 6,I can't stay on my own two feet if she keeps treating me like a damn kid.,7,6,0,105,105,,,
03491,Fuyuhiko,Trial 6,"First, we need to let this game world end.",7,6,0,106,106,,,
03492,Fuyuhiko,Trial 6,You're so bad at explaining things. Now that it's the end you should at least try a little harder.,7,6,0,107,107,,,
03493,Fuyuhiko,Trial 6,"Well whether it has meaning or not, it all depends on us now.",7,6,0,108,108,,,
03494,Fuyuhiko,Trial 6,"Heh, with your colorful personalities there's no way I'd forget you guys that easily.",7,6,0,109,109,,,
03495,Fuyuhiko,Game,"Name's Fuyuhiko Kuzuryu. Just so we're clear, I don't plan to act friendly and shit with you guys.",7,99,0,1,1,,,
03496,Fuyuhiko,Game,Yo!,7,99,0,2,2,,,
03497,Fuyuhiko,Game,You!,7,99,0,3,3,,,
03498,Fuyuhiko,Game,Damn right!,7,99,0,4,4,,,
03499,Fuyuhiko,Game,Hey!,7,99,0,5,5,,,
03500,Fuyuhiko,Game,I...,7,99,0,6,6,,,
03501,Fuyuhiko,Game,Anyway...,7,99,0,7,7,,,
03502,Fuyuhiko,Game,Also...,7,99,0,8,8,,,
03503,Fuyuhiko,Game,Now then...,7,99,0,9,9,,,
03504,Fuyuhiko,Game,"Well, yeah.",7,99,0,10,10,,,
03505,Fuyuhiko,Game,I don't like this.,7,99,0,11,11,,,
03506,Fuyuhiko,Game,Huh?,7,99,0,12,12,,,
03507,Fuyuhiko,Game,Nothing.,7,99,0,13,13,,,
03508,Fuyuhiko,Game,"Hey, bastard!",7,99,0,14,14,,,
03509,Fuyuhiko,Game,This is bad!,7,99,0,15,15,,,
03510,Fuyuhiko,Game,Shut up!,7,99,0,16,16,,,
03511,Fuyuhiko,Game,"Why, you-!",7,99,0,17,17,,,
03512,Fuyuhiko,Game,Huh!?,7,99,0,18,18,,,
03513,Fuyuhiko,Game,It's got nothing to do with you!,7,99,0,19,19,,,
03514,Fuyuhiko,Game,Shut the hell up!,7,99,0,20,20,,,
03515,Fuyuhiko,Game,Dumbass!,7,99,0,21,21,,,
03516,Fuyuhiko,Game,Bastard!,7,99,0,22,22,,,
03517,Fuyuhiko,Game,Don't fuck with me!,7,99,0,23,23,,,
03518,Fuyuhiko,Game,No shit!,7,99,0,24,24,,,
03519,Fuyuhiko,Game,Ahhhhhh!,7,99,0,25,25,,,
03520,Fuyuhiko,Game,Let's go!,7,99,0,26,26,,,
03521,Fuyuhiko,Game,"Well, yeah...",7,99,0,27,27,,,
03522,Fuyuhiko,Game,"Tch, shut up.",7,99,0,28,28,,,
03523,Fuyuhiko,Game,Hmph.,7,99,0,29,29,,,
03524,Fuyuhiko,Game,Don't misunderstand.,7,99,0,30,30,,,
03525,Fuyuhiko,Game,"I can do it, you know?",7,99,0,31,31,,,
03526,Fuyuhiko,Game,Dammit!,7,99,0,32,32,,,
03527,Fuyuhiko,Game,I'm a disgrace.,7,99,0,33,33,,,
03528,Fuyuhiko,Game,It's gonna be fine.,7,99,0,34,34,,,
03529,Fuyuhiko,Game,S-sorry...,7,99,0,35,35,,,
03530,Fuyuhiko,Game,"Jeez, you're pathetic.",7,99,0,36,36,,,
03531,Fuyuhiko,Game,Heh.,7,99,0,37,37,,,
03532,Fuyuhiko,Game,Tch.,7,99,0,38,38,,,
03533,Fuyuhiko,Game,Well.,7,99,0,39,39,,,
03534,Fuyuhiko,Game,Jeez...,7,99,0,40,40,,,
03535,Fuyuhiko,Game,Of course.,7,99,0,41,41,,,
03536,Fuyuhiko,Game,What are you saying?,7,99,0,42,42,,,
03537,Fuyuhiko,Game,Later.,7,99,0,43,43,,,
03538,Fuyuhiko,Game,What'd you say?,7,99,0,44,44,,,
03539,Fuyuhiko,Game,Are you kidding me?,7,99,0,45,45,,,
03540,Fuyuhiko,Game,Dammit!,7,99,0,46,46,,,
03541,Fuyuhiko,Game,Don't treat me like a fucking kid!,7,99,0,47,47,,,
03542,Fuyuhiko,Game,Y-you!,7,99,0,48,48,,,
03543,Fuyuhiko,Game,Even so...,7,99,0,49,49,,,
03544,Fuyuhiko,Game,Like...,7,99,0,50,50,,,
03545,Fuyuhiko,Game,I get it.,7,99,0,51,51,,,
03546,Fuyuhiko,Game,I see.,7,99,0,52,52,,,
03547,Fuyuhiko,Game,Sorry...,7,99,0,53,53,,,
03548,Fuyuhiko,Game,It's impossible.,7,99,0,54,54,,,
03549,Fuyuhiko,Game,I'm ashamed.,7,99,0,55,55,,,
03550,Fuyuhiko,Game,Peko...,7,99,0,56,56,,,
03551,Fuyuhiko,Game,So...,7,99,0,57,57,,,
03552,Fuyuhiko,Game,Jeez...,7,99,0,58,58,,,
03553,Fuyuhiko,Game,I...,7,99,0,59,59,,,
03554,Fuyuhiko,Game,Why...,7,99,0,60,60,,,
03555,Fuyuhiko,Game,I know.,7,99,0,61,61,,,
03556,Fuyuhiko,Game,Dammit...,7,99,0,62,62,,,
03557,Fuyuhiko,Game,Someone like me...,7,99,0,63,63,,,
03558,Fuyuhiko,Game,Gahhh! Ahh!,7,99,0,64,64,,,
03559,Fuyuhiko,Game,Ahahaha!,7,99,0,65,65,,,
03560,Fuyuhiko,Game,Huh?,7,99,0,66,66,,,
03561,Fuyuhiko,Game,Ey...,7,99,0,67,67,,,
03562,Fuyuhiko,Game,"Hey, hey!",7,99,0,68,68,,,
03563,Fuyuhiko,Game,Don't tell me-?,7,99,0,69,69,,,
03564,Fuyuhiko,Game,Wha-?,7,99,0,70,70,,,
03565,Fuyuhiko,Game,Dammit!,7,99,0,71,71,,,
03566,Fuyuhiko,Game,Huh.,7,99,0,72,72,,,
03567,Fuyuhiko,PTA,I won't let you look down on me!,7,99,0,73,73,,,
03568,Fuyuhiko,PTA,"Got proof, you bastard?",7,99,0,74,74,,,
03569,Fuyuhiko,PTA,I'll sell your fucking organs!,7,99,0,75,75,,,
03570,Fuyuhiko,PTA,That's obviously impossible!,7,99,0,76,76,,,
03571,Fuyuhiko,PTA,You're pissing me off!,7,99,0,77,77,,,
03572,Fuyuhiko,PTA,"Shut up, shut up, shut up!",7,99,0,78,78,,,
03573,Fuyuhiko,Bonus,"If you're unsure, then live and live on. Search persistently and keep looking for it.",7,99,0,79,79,,,
03574,Fuyuhiko,Bonus,"And then, you should... You should be able to find it.",7,99,0,80,80,,,
03575,Fuyuhiko,Bonus,"Stop it, you're embarrassing me.",7,99,0,81,81,,,
03576,Fuyuhiko,CG,You! What the hell did you do?,7,99,0,101,101,,,
03577,Fuyuhiko,CG,"Y-you already know, right? What's going to happen after you kill someone?",7,99,0,102,102,,,
03578,Fuyuhiko,CG,Gah-!,7,99,0,103,103,,,
03579,Fuyuhiko,CG,"Hey, Peko. Do you remember what I told you when we first arrived on this island?",7,99,0,104,104,,,
03580,Fuyuhiko,CG,Our professional relationship doesn't exist on this island. We're just fellow highschool students now.,7,99,0,105,105,,,
03581,Fuyuhiko,CG,"You need to run, got it? Just let me take the fall so you can get away.",7,99,0,106,106,,,
03582,Fuyuhiko,CG,"Tch, shut up! I am ordering you not to worry about me!",7,99,0,107,107,,,
03583,Fuyuhiko,CG,"God dammit, we are done with that crap! Why won't you listen to what I'm saying?",7,99,0,108,108,,,
03584,Fuyuhiko,CG,Th-then why did you?,7,99,0,109,109,,,
03585,Fuyuhiko,CG,Huh? A plan?,7,99,0,110,110,,,
03586,Fuyuhiko,CG,Y-you idiot. What do you intend to do?,7,99,0,111,111,,,
03587,Fuyuhiko,CG,Dammit...,7,99,0,112,112,,,
03588,Fuyuhiko,CG,"You better run away, got it? Forget about me, forget about the Kuzuryu clan!",7,99,0,113,113,,,
03589,Fuyuhiko,CG,You better escape!,7,99,0,114,114,,,
03590,Fuyuhiko,CG,I never needed... a tool.,7,99,0,115,115,,,
03591,Fuyuhiko,CG,S-so...,7,99,0,116,116,,,
03592,Fuyuhiko,CG,..you didn't... need to become a tool.,7,99,0,117,117,,,
03593,Fuyuhiko,CG,You just... You just needed to be yourself.,7,99,0,118,118,,,
03594,Fuyuhiko,CG,I-I never wanted a tool. I just wanted you. Only you.,7,99,0,119,119,,,
03595,Fuyuhiko,CG,Wh-why? Why couldn't you understand? We've always been together ever since we were kids!,7,99,0,120,120,,,
03596,Fuyuhiko,CG,"P-please, Peko! Don't go!",7,99,0,121,121,,,
03597,Fuyuhiko,CG,I need you! Don't leave me!,7,99,0,122,122,,,
03598,Fuyuhiko,CG,Gh-! Gh-ghh!,7,99,0,123,123,,,
03599,Fuyuhiko,CG,What? You all look like you've seen a ghost.,7,99,0,124,124,,,
03600,Fuyuhiko,CG,"Heh, it's just a scratch.",7,99,0,125,125,,,
03601,Fuyuhiko,CG,"Heh, there's no way I'd die from something like this.",7,99,0,126,126,,,
03602,Fuyuhiko,CG,There's no way... I can die.,7,99,0,127,127,,,
03603,Fuyuhiko,CG,Who knows?,7,99,0,128,128,,,
03604,Fuyuhiko,CG,I got something I wanna say!,7,99,0,129,129,,,
03605,Fuyuhiko,CG,"Whatever I say after this point, I apologize in advance if I make a mistake.",7,99,0,130,130,,,
03606,Fuyuhiko,CG,My last name is Kuzuryu. My first name is pronounced Fu-yu-hi-ko.,7,99,0,131,131,,,
03607,Fuyuhiko,CG,I'm still an inexperienced member of my family's business.,7,99,0,132,132,,,
03608,Fuyuhiko,CG,From this point forward I hope we get along so we can get to know each other better.,7,99,0,133,133,,,
03609,Fuyuhiko,CG,"No, I don't think that at all.",7,99,0,134,134,,,
03610,Fuyuhiko,CG,I... I didn't think I'd be forgiven with such a half-assed apology.,7,99,0,135,135,,,
03611,Fuyuhiko,CG,"But... If I don't do this, m-my feelings won't feel resolved.",7,99,0,136,136,,,
03612,Fuyuhiko,CG,"Gh-! Nhh, dammit! This was definitely a trap...",7,99,0,137,137,,,
03613,Fuyuhiko,CG,I-it's not me!,7,99,0,138,138,,,
03614,Fuyuhiko,CG,"T-the wall clock just started ringing, I was just trying to stop it!",7,99,0,139,139,,,
03615,Fuyuhiko,CG,"I-ghb-I know, I'm in the middle of doing that!",7,99,0,140,140,,,
03616,Fuyuhiko,CG,Don't judge us for this but we're gonna tie you up.,7,99,0,141,141,,,
03617,Fuyuhiko,CG,Wh-what the hell? You're being strangely cooperative.,7,99,0,142,142,,,
03618,Fuyuhiko,CG,Huh? What are you talking about?,7,99,0,143,143,,,
03619,Fuyuhiko,CG,Wh-what the hell are you saying? If you do that-!,7,99,0,144,144,,,
03620,Fuyuhiko,CG,"Yeah, it's really damn loud. Does Nagito like listening to this depressing crap?",7,99,0,145,145,,,
03621,Fuyuhiko,CG,Whoa! Wh-what's going on?,7,99,0,146,146,,,
03622,Fuyuhiko,CG,Th-this is bad. We've already used up all the fire grenades!,7,99,0,147,147,,,
03623,Narrator,CG,Monokuma was born in a remote village full of old people because the death rates outpaced the birth rates.,27,99,0,101,101,,,
03624,Narrator,CG,"One day, Monokuma was swept up by a tornado created by a helicopter gunship during a routine military exercise...",27,99,0,102,102,,,
03625,Narrator,CG,...and was whisked away to Monomi's country.,27,99,0,103,103,,,
03626,Narrator,CG,Monokuma wanted to returned to his homeland so he could go back to pestering the old people for change...,27,99,0,104,104,,,
03627,Narrator,CG,"...so he began his journey to see the wizard, Monomi, who was rumored to grant any one desires.",27,99,0,105,105,,,
03628,Narrator,CG,"Along the way, he met a very loyal group of friends.",27,99,0,106,106,,,
03629,Narrator,CG,Monokuma met a Monomi scarecrow who was missing a brain. When he recommended that she commits suicide...,27,99,0,107,107,,,
03630,Narrator,CG,...the Monomi scarecrow hanged herself and died.,27,99,0,108,108,,,
03631,Narrator,CG,He also met a Monomi lion who was missing her courage. So he pumped her full of arrows.,27,99,0,109,109,,,
03632,Narrator,CG,He also met a Monomi tin man who was missing a heart. So Monokuma sliced her into lumps of iron.,27,99,0,110,110,,,
03633,Narrator,CG,"After a lot of other stuff happened, Monokuma finally reached the wizard Monomi, the great and powerful.",27,99,0,111,111,,,
03634,Narrator,CG,"Eventually, one thing led to another and he started beating the crap out of Monomi.",27,99,0,112,112,,,
03635,Narrator,CG,"And in the end, he somehow usurped the kingdoom from her.",27,99,0,113,113,,,
03636,Narrator,CG,"With this, Monokums enslaved the old people, took their pensions and lived the rest of his days in luxury.",27,99,0,114,114,,,
03637,Narrator,CG,And he lived happily ever after. The end.,27,99,0,115,115,,,
03638,Ibuki,Trial 1,Obviously by hiding the body...,14,1,0,1,1,,,
03639,Ibuki,Trial 1,...they tried to delay his discovery!,14,1,0,2,2,,,
03640,Ibuki,Trial 1,Like a dog burying a bone!,14,1,0,3,3,,,
03641,Ibuki,Trial 1,"But if the killer didn't move the body, why was it under the table?",14,1,0,4,4,,,
03642,Ibuki,Trial 1,"Knife? Oh, you mean the thing that obviously screams ""I am the murder weapon""!",14,1,0,5,5,,,
03643,Ibuki,Trial 1,But it was super pitch black!,14,1,0,6,6,,,
03644,Ibuki,Trial 1,"Which means, we can assume that the night vision goggles were kept inside that duralumin case as well.",14,1,0,7,7,,,
03645,Ibuki,Trial 1,"Woohoo, I said ""assume""! Ibuki never uses such clever language.",14,1,0,8,8,,,
03646,Ibuki,Trial 1,"Gahhh, Peko killed poor Byakuya? Was this island not big enough for two glasses wearers?",14,1,0,9,9,,,
03647,Ibuki,Trial 1,"Teruteru cooked the food, how suspicious!",14,1,0,10,10,,,
03648,Ibuki,Trial 1,Did they throw a stone and hit it?,14,1,0,11,11,,,
03649,Ibuki,Trial 1,D-doesn't that m-mean... Are you saying we should all just give up and die?,14,1,0,12,12,,,
03650,Ibuki,Trial 1,I-is it just me or... Does he seem a little nuts right now?,14,1,0,13,13,,,
03651,Ibuki,Trial 1,Holy crap! He's totally the kind of guy who's spent his childhood killing neighbourhood pets!,14,1,0,14,14,,,
03652,Ibuki,Trial 1,"Please, Monokuma!",14,1,0,15,15,,,
03653,Ibuki,Trial 1,5 millimeters in diameter? That's like wayyy skinnier than a knife!,14,1,0,16,16,,,
03654,Ibuki,Trial 1,"What happened during the blackout? Hmmm... Hmm, hmm, hmm...",14,1,0,17,17,,,
03655,Ibuki,Trial 1,"Ohh, if you cross your eyes like this it gives you double vision!",14,1,0,18,18,,,
03656,Ibuki,Trial 1,For reaaals?,14,1,0,19,19,,,
03657,Ibuki,Trial 1,"Ahaha, you cut me deep with your knife of truth!",14,1,0,20,20,,,
03658,Ibuki,Trial 1,I don't understand at all!,14,1,0,21,21,,,
03659,Ibuki,Trial 1,"The killer lurked under the floorboards during the party, and from there... *stab* *stab* *stab*",14,1,0,22,22,,,
